study_hours,class_attendance,sleep_hours,gender_male,gender_other,course_b.sc,course_b.tech,course_ba,course_bba,course_bca,course_diploma,internet_access_yes,sleep_quality_good,sleep_quality_poor,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study,facility_rating_low,facility_rating_medium,exam_difficulty_hard,exam_difficulty_moderate,exam_score
-1.480600372,-1.603844319,1.49617239,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,-1.571461604
-0.211243324,0.733871062,1.380702042,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,-0.645928342
1.062446001,0.577637609,-1.275115956,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.612796895
-0.635806432,-0.544928688,-0.178147653,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,-0.143495999
0.711531595,-0.31347172,-1.679262174,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,-0.577174442
-0.258898367,-0.018364085,0.283733739,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,-1.365199906
-0.926068966,1.005833,1.265231695,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.438267766
-0.683461475,0.623929002,0.45693926,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,-0.561308158
-0.687793752,0.05685943,-0.640029044,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1.000275362
0.837167617,1.057910818,1.438437216,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1.099362953
-1.038708158,1.243076393,1.207496521,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.094498268
1.65163562,-1.557552925,1.322966869,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.125806761
0.646547446,-1.493902259,0.803350304,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,-0.228116183
-0.345543899,-0.087801176,-1.448321478,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.132918476
1.69062611,0.976900879,0.283733739,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.749880618
-0.986720838,-1.355028078,0.168263391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.857478802
0.906484043,1.260435666,1.49617239,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1.707570526
-0.796100667,-1.262445291,1.034290999,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,-0.894500132
0.148335635,0.67600682,-0.870969739,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0.226717306
-1.545584522,1.052124394,0.861085477,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.110364553
1.196746576,-1.580698622,-0.409088348,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,-0.011276962
-0.466847644,1.208357848,-0.409088348,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-0.259848752
0.291300763,1.185212151,1.438437216,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0.216139783
1.478344556,-1.227726745,-1.448321478,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.856079924
-1.632230054,-1.01362905,-1.159645609,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,-1.497418943
1.616977408,1.248862817,-0.293618,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1.644105388
0.083351486,1.613407542,-0.178147653,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.676262033
0.971468192,-0.05308263,1.438437216,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.570486803
-0.098604132,-1.30295026,0.45693926,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,-0.0747421
1.092771937,-0.764812808,0.225998565,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.745015933
1.313718045,-0.562287961,0.74561513,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0.544042996
-0.414860325,0.4561227,-1.506056652,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.470000335
0.767851191,0.768589608,0.110528217,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0.528176711
1.69062611,0.369326337,0.630144782,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1.131095522
0.889154936,1.353018453,1.207496521,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0.66568451
1.582319195,-1.702213531,-1.679262174,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.089209507
0.815506234,-0.382908811,-0.813234565,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1.871522132
-0.592483666,-0.724307839,-0.986440087,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-2.052738901
1.131762427,0.872745243,1.265231695,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.982586124
0.572898743,0.629715426,-0.351353174,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.295471205
-1.623565501,1.358804877,1.553907564,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.630062057
-1.13835052,-0.649084324,0.918820651,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,-0.836323756
-0.83075888,1.231503544,1.265231695,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0.20556226
0.841499893,0.132082944,1.149761347,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.728725572
1.027787788,-1.204581049,-1.217380783,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.290182444
1.131762427,1.138920757,-1.563791826,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0.782037263
-1.502261755,-0.926832686,0.283733739,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,-2.005140047
-1.484932649,0.901677364,-1.506056652,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.237294829
-0.696458305,0.12629652,0.225998565,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,-0.196383614
0.624886063,0.051073005,-0.928704913,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.232006067
1.183749746,0.120510096,1.553907564,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1.363801028
1.279059832,1.648126088,-0.178147653,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1.755169379
-1.017046774,0.294102822,0.45693926,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.24258359
0.923813149,-1.580698622,0.341468912,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.464711573
0.486253211,1.584475421,1.438437216,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1.79219071
1.474012279,-0.759026384,1.092026173,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.491155381
0.941142256,-0.105160448,1.034290999,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.048298292
0.096348316,1.121561484,-0.640029044,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,-0.0747421
0.980132745,-1.441824441,-0.524558696,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.189695975
-0.666132369,-0.926832686,-0.409088348,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.0637405
0.988797298,1.306727059,-0.466823522,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.395957674
0.971468192,-1.331882381,1.322966869,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.829636117
1.227072512,0.05685943,-0.062677305,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.972008601
-0.895743029,-1.088852564,0.572409608,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,-1.624349219
1.205411129,-0.510210143,-0.928704913,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.491155381
-1.15134735,1.005833,1.669377912,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.581064326
0.941142256,1.590261846,1.611642738,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1.638816626
1.487009109,0.253597853,0.341468912,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1.744591856
-1.610568671,-0.481278022,1.438437216,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.079606785
0.434265892,-1.459183714,1.149761347,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.232006067
0.55123736,-0.342403841,-1.390586304,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.982586124
1.088439661,1.086842939,1.611642738,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.184407214
-1.38095801,0.890104516,-0.697764218,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.460397613
1.417692683,-0.498637295,-1.044175261,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.422401481
1.69062611,-1.146716806,1.669377912,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.19456066
0.594560126,0.149442217,-1.390586304,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,-1.412798759
-0.245901537,1.150493606,0.45693926,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0.797903548
0.464591828,0.213092883,1.49617239,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1.120517999
-1.545584522,0.143655793,1.669377912,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,-1.650793027
0.87182583,0.71651179,1.265231695,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1.448421212
-1.493597202,-1.285590988,1.380702042,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,-1.502707705
-0.618477326,0.409831306,-0.062677305,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.332492536
-1.250989712,-1.464970138,1.553907564,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,-0.984409078
0.780848021,-1.181435352,-1.044175261,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.21753866
0.325958976,-1.557552925,-0.870969739,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,-0.148784761
0.685537935,0.398258458,-0.986440087,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0.565198042
-1.510926309,1.613407542,0.687879956,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-0.386779028
-0.453850815,-1.221940321,-1.621527,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,-1.174804492
-0.328214793,-0.105160448,-0.986440087,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0.45413405
0.351952636,1.364591301,-0.178147653,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0.168540929
-1.38095801,1.214144272,-0.466823522,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,-1.671948073
0.507914594,-0.267180326,-1.679262174,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.66568451
-0.367205282,0.849599547,-0.928704913,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0.353647582
1.404695853,-1.586485046,-1.563791826,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.269027398
-0.176585111,0.890104516,-0.928704913,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.365623982
-1.38095801,0.780162456,0.052793043,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,-1.047874216
-1.376625734,0.288316398,-0.466823522,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,-1.079606785
-0.85675254,-1.337668805,1.092026173,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.936810224
-0.904407582,-0.706948566,-0.409088348,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,-1.02671917
1.023455511,-1.140930382,-0.351353174,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.215715706
0.767851191,-1.534407229,-0.640029044,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.655106987
-1.471935819,1.387736998,-1.217380783,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.81516871
1.214075682,-1.106211837,-1.044175261,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.692128318
-1.402619393,-1.019415474,1.49617239,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,-0.672372149
0.988797298,0.693366093,0.052793043,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.268603321
-1.350632074,-0.620152203,1.438437216,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.043009531
-0.432189431,-0.330830993,0.341468912,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,-0.841612517
0.867493553,-1.540193653,-0.524558696,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.194984737
-0.85675254,1.480319786,1.669377912,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0.157963406
-1.341967521,1.700203906,-1.506056652,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,-1.100761831
0.993129575,-0.458132325,1.438437216,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0.078631984
0.659544276,-0.990483353,-0.293618,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.163252168
1.352708534,0.710725365,0.976555825,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0.745015933
0.486253211,0.89589094,1.034290999,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.374378551
-1.480600372,-1.204581049,-0.697764218,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-2.052738901
0.477588658,-0.047296206,-1.448321478,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,-0.767569856
1.11443332,-1.059920443,0.976555825,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0.554620519
-1.445942159,-0.926832686,0.803350304,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,-0.349757698
-1.263986542,-0.024150509,-0.813234565,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,-1.444531328
0.611889233,-0.348190265,1.207496521,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,-0.011276962
1.006126405,-0.087801176,0.168263391,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,-0.138207238
-0.510170411,-0.400268083,0.918820651,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0.274316159
0.811173957,-1.482329411,-0.062677305,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.95796527
-1.155679626,-1.470756562,-1.390586304,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,-1.69839188
-0.198246494,-0.828463475,-1.448321478,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0.470000335
0.854496723,0.080005126,0.572409608,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.157963406
-1.047372711,-0.996269777,1.669377912,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.476687974
-0.527499517,0.432977003,0.976555825,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,-0.169939807
0.442930445,0.907463789,-0.120412479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.021854485
-0.53616407,1.358804877,1.322966869,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.549331757
1.292056661,1.538184028,-0.062677305,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.200273498
1.577986918,-0.469705174,0.225998565,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0.565198042
0.490585488,1.538184028,-0.58229387,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1.982586124
0.975800469,1.300940635,0.630144782,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1.326779698
1.404695853,-0.6432979,0.225998565,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.115653314
0.694202489,-0.452345901,1.49617239,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.09978703
0.945474532,-1.152503231,-0.351353174,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.072919146
-1.458938989,1.277794938,-0.004942131,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.656505865
1.118765597,0.103150823,-1.159645609,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.364225105
-0.783103837,-1.019415474,0.918820651,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-0.735837287
-1.489264926,1.075270091,1.669377912,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,-0.127629715
0.30862987,1.214144272,1.669377912,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.168116853
-0.952062625,0.485054821,-0.062677305,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,-0.656505865
-1.458938989,-0.365549538,0.110528217,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,-0.936810224
0.377946296,-0.97312408,-0.697764218,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,-1.047874216
-1.39395484,0.924823061,1.611642738,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,-0.011276962
1.339711704,0.93639591,-1.33285113,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,-0.064164577
1.621309684,0.033713733,0.976555825,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1.612372819
0.824170787,0.843813122,0.225998565,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.385380151
-0.739781071,-1.042561171,0.514674434,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-0.820457471
0.213319784,0.103150823,0.45693926,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.861368686
-1.627897777,-0.608579355,-0.235882826,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,-1.180093253
0.416936785,1.700203906,0.052793043,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1.982586124
-0.822094327,-0.261393902,0.687879956,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-0.18051733
-0.159256005,-1.025201898,1.553907564,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0.062765699
-1.116689137,-1.054134019,-0.293618,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,-1.423376282
1.681961557,1.700203906,-0.178147653,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1.173405614
-1.017046774,1.700203906,-1.101910435,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,-0.624773296
-0.289224303,1.040551545,0.572409608,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.390668912
-0.852420263,-0.070441903,1.438437216,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,-1.724835688
0.139671082,0.571851184,0.110528217,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.115653314
1.400363577,0.699152517,-0.928704913,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.824347355
-1.168676456,-1.285590988,-0.120412479,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-0.994986601
-1.246657435,-1.239299594,-0.120412479,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-0.651217103
-1.480600372,-0.371335962,-0.928704913,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-2.089760231
0.304297593,-0.434986628,0.168263391,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.148784761
0.351952636,-0.110946873,0.399204086,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,-0.772858618
1.110101044,-0.68380287,-0.870969739,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.930122585
1.162088363,0.409831306,-0.178147653,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0.274316159
-1.38095801,0.884318092,0.514674434,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,-0.883922609
1.417692683,1.289367787,1.380702042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1.786901948
1.14042698,-0.31347172,-1.448321478,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.596930611
0.507914594,-0.724307839,1.380702042,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0.374802628
-0.531831794,-1.216153897,-1.275115956,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,-0.889211371
0.84583217,0.207306459,-0.004942131,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0.797903548
0.416936785,-1.603844319,1.322966869,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,-0.344468936
-0.514502687,1.237289969,1.438437216,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.422401481
-1.68854965,-0.082014752,0.976555825,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,-1.809455872
0.317294423,0.380899185,-1.390586304,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,-0.402645313
0.260974827,-0.348190265,-0.640029044,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.581064326
-1.199002392,-1.702213531,-1.044175261,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,-0.778147379
1.404695853,1.000046576,0.052793043,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0.94598887
-1.186005562,-0.0935876,-0.409088348,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,-1.545017797
-0.739781071,-0.325044568,1.438437216,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.083920745
-0.445186261,0.89589094,-0.928704913,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.788724902
0.629218339,-0.53335584,1.207496521,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,-0.339180175
-1.454606713,0.508200518,-0.524558696,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-2.26963101
0.698534765,0.780162456,1.265231695,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1.342645982
-0.297888856,1.671271785,-0.870969739,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,-0.259848752
-1.103692307,0.930609485,-0.293618,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,-1.000275362
-1.346299797,-1.655922137,-0.409088348,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-0.910366417
-0.30655341,0.432977003,0.918820651,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.090608384
-0.189581941,0.404044882,0.399204086,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.809879948
-1.259654265,-1.308736684,1.553907564,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,-1.444531328
-0.063945919,0.866958819,-1.159645609,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.216139783
0.005370507,-0.434986628,1.669377912,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.692128318
1.66463245,0.427190579,-1.448321478,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1.982586124
0.737525255,-0.805317778,0.110528217,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.919545062
-1.692881926,-1.12357111,-1.044175261,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,-1.90994234
-0.085607302,-0.359763114,-0.062677305,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,-0.947387747
-1.66255599,-1.019415474,0.918820651,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,-1.227692107
0.035696443,1.688631057,-0.062677305,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0.448845289
-0.566490007,0.78594888,1.207496521,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.380091389
1.3960313,-1.603844319,0.687879956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1.252737037
-0.02495543,-0.400268083,0.052793043,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.152674645
1.209743406,1.434028392,1.553907564,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0.173829691
0.286968487,0.328821367,1.092026173,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,-0.439666643
-0.362873006,-0.05308263,1.553907564,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.64063958
-0.939065795,0.12629652,0.110528217,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,-1.608482935
-1.09936003,-0.68380287,1.49617239,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.085319623
1.019123235,-0.388695235,-1.217380783,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0.448845289
1.322382598,-1.054134019,1.49617239,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.813345756
-0.614145049,0.728084638,0.052793043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.503131781
-0.020623153,-0.915259838,-1.679262174,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,-0.101185907
-0.739781071,-0.261393902,1.092026173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.423800359
-0.159256005,1.480319786,1.380702042,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.057476938
